Date,I_0221,I_0225,I_0229,I_0233,I_0237,I_0241,I_0245,I_0249,I_0342,I_1223,I_1229,I_1233,I_1237,I_1241,I_1245,I_1249
2010-07-04 11:00:00,309.4325,302.351,307.8265,163.8575,138.123,136.846,130.601,140.0635,84.23,300.912,300.9005,181.0525,159.6095,152.6415,158.78,159.5995
2010-07-04 12:00:00,309.247,302.272,307.6815,163.7405,138.1255,136.84,130.6115,140.068,84.232,300.9215,301.011,181.082,159.618,152.649,158.8,159.599
2010-07-04 13:00:00,309.206,302.3265,307.687,164.4435,138.117,136.834,130.5985,140.0605,84.238,300.93,301.011,181.0455,159.6245,152.657,158.7945,159.6015
2010-07-04 14:00:00,309.283,302.4745,307.832,164.072,138.149,136.847,130.618,140.077,84.244,300.9145,301.0005,181.069,159.6525,152.6595,158.8095,159.599
2010-07-04 15:00:00,309.259,302.321,307.7205,163.595,138.153,136.844,130.627,140.081,84.2385,301.003,301.014,181.0665,159.6395,152.66,158.81,159.619
2010-07-04 16:00:00,309.2615,302.31,307.6915,164.302,138.143,136.8325,130.6175,140.0695,84.2445,300.915,300.9885,181.0695,159.646,152.6635,158.816,159.628
2010-07-04 17:00:00,309.3115,302.309,307.688,164.2255,138.171,136.854,130.637,140.085,84.246,300.94,300.9795,181.081,159.657,152.665,158.823,159.6205
2010-07-04 18:00:00,309.278,302.317,307.7085,163.5675,138.1585,136.845,130.634,140.0805,84.247,300.933,301.0145,181.079,159.6585,152.668,158.823,159.6265
2010-07-04 19:00:00,309.2775,302.328,307.7025,164.1015,138.1665,136.861,130.636,140.0935,84.249,300.933,301.011,181.084,159.663,152.6775,158.83,159.629
2010-07-04 20:00:00,309.286,302.309,307.7005,164.35,138.167,136.8535,130.6405,140.0935,84.2485,301.067,301.035,181.1005,159.6785,152.6775,158.853,159.639
2010-07-04 21:00:00,309.2835,302.3465,307.722,163.8155,138.1735,136.861,130.6485,140.0925,84.252,300.9255,301.0055,181.0965,159.671,152.68,158.8415,159.634
2010-07-04 22:00:00,309.3455,302.378,307.7705,163.763,138.1795,136.874,130.6495,140.101,84.2535,300.963,301.0465,181.105,159.6795,152.6855,158.857,159.647
2010-07-04 23:00:00,309.327,302.3725,307.7565,164.4735,138.178,136.868,130.6505,140.096,84.257,300.9695,301.053,181.0975,159.6805,152.688,158.863,159.645
2010-07-05 00:00:00,309.2885,302.3595,307.749,164.1675,138.198,136.8945,130.6595,140.112,84.2545,300.9755,301.053,181.1065,159.698,152.6935,158.858,159.6545
2010-07-05 01:00:00,309.309,302.3775,307.7515,163.596,138.1895,136.8825,130.6555,140.1025,84.26,300.972,301.062,181.1155,159.7015,152.691,158.8585,159.657
2010-07-05 02:00:00,309.3205,302.374,307.701,164.207,138.201,136.8865,130.6655,140.119,84.2585,300.975,301.0545,181.1305,159.712,152.6925,158.8615,159.664
2010-07-05 03:00:00,309.224,302.368,307.7635,164.297,138.21,136.8855,130.6665,140.105,84.2605,300.9695,301.0465,181.1065,159.704,152.696,158.861,159.663
2010-07-05 04:00:00,309.3575,302.444,307.823,163.624,138.2165,136.9015,130.671,140.1215,84.26,300.985,301.047,181.1045,159.716,152.683,158.8685,159.6635
2010-07-05 05:00:00,309.335,302.394,307.7635,164.033,138.222,136.903,130.665,140.122,84.2695,300.9915,301.044,181.119,159.7055,152.6935,158.867,159.6765
2010-07-05 06:00:00,309.3425,302.3865,307.783,164.5435,138.21,136.8895,130.6685,140.1205,84.2565,300.987,301.0965,181.113,159.707,152.7,158.865,159.668
2010-07-05 07:00:00,309.342,302.394,307.7745,163.807,138.224,136.901,130.68,140.124,84.265,300.9855,301.0275,181.1355,159.7105,152.7065,158.8815,159.6775
2010-07-05 08:00:00,309.3515,302.4135,307.786,164.3155,138.2155,136.888,130.6995,140.1105,84.26,301.066,301.0915,181.1165,159.712,152.703,158.872,159.671
2010-07-05 09:00:00,309.3465,302.4005,307.772,163.59,138.2385,136.907,130.6885,140.1325,84.261,301.028,301.079,181.1235,159.7215,152.705,158.8725,159.6845
2010-07-05 10:00:00,309.32,302.5465,307.962,164.101,138.2255,136.916,130.6845,140.321,84.268,301.014,301.0935,181.126,159.702,152.7045,158.8705,159.6805
2010-07-05 11:00:00,309.3585,302.4905,307.7775,164.4705,138.237,136.9115,130.6985,140.126,84.2625,300.9605,301.095,181.126,159.7125,152.7,158.875,159.6885
2010-07-05 12:00:00,309.36,302.397,307.8065,163.604,138.226,136.9015,130.6965,140.11,84.26,301.0535,301.093,181.129,159.7145,152.7075,158.901,159.6885
2010-07-05 13:00:00,309.3535,302.389,307.797,163.9315,138.236,136.9025,130.679,140.333,84.2625,300.927,301.0965,181.119,159.719,152.706,158.8935,159.682
2010-07-05 14:00:00,309.262,302.4115,307.786,164.5955,138.243,136.919,130.6925,140.2525,84.2715,301.028,301.099,181.13,159.7225,152.7075,158.891,159.698
2010-07-05 15:00:00,309.3805,302.419,307.8155,164.0835,138.222,136.9005,130.684,140.1195,84.268,301.05,301.0885,181.1215,159.724,152.7075,158.8845,159.6925
2010-07-05 16:00:00,309.318,302.4275,307.744,163.7565,138.2585,136.924,130.901,140.15,84.2705,301.065,301.0945,181.147,159.7165,152.7205,158.8925,159.702
2010-07-05 17:00:00,309.5165,302.4365,307.8535,164.449,138.244,136.9215,130.677,140.1475,84.2705,300.9955,301.116,181.133,159.7235,152.714,158.9005,159.6995
2010-07-05 18:00:00,309.414,302.4615,307.821,164.005,138.2505,136.923,130.694,140.134,84.263,301.01,301.1465,181.1405,159.7265,152.7345,158.9065,159.7045
2010-07-05 19:00:00,309.388,302.4635,307.787,163.692,138.255,136.91,130.8755,140.126,84.27,301.019,301.1515,181.1385,159.733,152.7345,158.8855,159.7
2010-07-05 20:00:00,309.417,302.473,307.9755,164.3815,138.4035,136.905,130.8315,140.15,84.274,301.074,301.161,181.1405,159.7235,152.737,158.9015,159.699
2010-07-05 21:00:00,309.414,302.458,307.8475,164.1225,138.277,136.901,130.7065,140.1525,84.266,301.077,301.1575,181.1415,159.7345,152.7295,158.8885,159.7045
2010-07-05 22:00:00,309.452,302.47,307.8565,163.64,138.265,136.963,130.6995,140.133,84.274,301.0855,301.1495,181.1375,159.737,152.733,158.8975,159.7055
2010-07-05 23:00:00,309.4285,302.4935,307.963,164.33,138.281,136.9165,130.715,140.154,84.273,301.114,301.1615,181.1485,159.7385,152.7345,158.899,159.717
2010-07-06 00:00:00,309.4415,302.5635,307.878,164.0875,138.2535,137.0235,130.702,140.128,84.2825,300.966,301.17,181.15,159.7305,152.727,158.8965,159.712
2010-07-06 01:00:00,309.431,302.495,307.86,163.675,138.2735,136.98,130.709,140.158,84.2895,300.99,301.148,181.147,159.7475,152.7335,158.899,159.7135
2010-07-06 02:00:00,309.4265,302.552,307.8885,164.3195,138.27,137.025,130.714,140.1305,84.2765,301.077,301.186,181.146,159.741,152.7395,158.9005,159.716
2010-07-06 03:00:00,309.5575,302.4835,307.9265,164.3315,138.443,136.919,130.6965,140.144,84.2765,301.0965,301.173,181.1585,159.7385,152.731,158.891,159.707
2010-07-06 04:00:00,309.4235,302.496,307.87,163.537,138.335,136.919,130.7105,140.148,84.2695,301.0925,301.1775,181.153,159.741,152.731,158.8975,159.716
2010-07-06 05:00:00,309.4585,302.507,307.882,164.141,138.265,136.9245,130.714,140.1505,84.2765,301.1595,301.255,181.168,159.7595,152.754,158.9005,159.716
2010-07-06 06:00:00,309.48,302.4745,307.9435,164.4075,138.3055,136.9345,130.7225,140.171,84.2775,301.077,301.098,181.155,159.7635,152.7485,158.9105,159.7225
2010-07-06 07:00:00,309.435,302.481,307.866,163.7795,138.299,136.9195,130.7105,140.155,84.2775,301.0895,301.182,181.1545,159.75,152.7375,158.9045,159.7165
2010-07-06 08:00:00,309.384,302.4785,307.821,163.7995,138.3035,136.931,130.716,140.1635,84.281,301.107,301.168,181.1615,159.754,152.738,158.9095,159.72
2010-07-06 09:00:00,309.4755,302.5335,307.922,164.601,138.274,136.922,130.715,140.155,84.275,301.1005,301.179,181.151,159.7545,152.7355,158.909,159.717
2010-07-06 10:00:00,309.449,302.5,307.8745,163.781,138.281,136.9265,130.719,140.1615,84.279,301.1055,301.204,181.1585,159.755,152.74,158.912,159.722
2010-07-06 11:00:00,309.381,302.4965,307.8255,163.912,138.2805,136.927,130.7185,140.17,84.277,301.111,301.0835,181.158,159.7565,152.751,158.91,159.7215
2010-07-06 12:00:00,309.4315,302.363,307.87,164.628,138.2735,136.9175,130.721,140.158,84.274,301.103,301.179,181.164,159.7515,152.757,158.917,159.7235
2010-07-06 13:00:00,309.446,302.4245,307.884,163.619,138.286,136.9505,130.7385,140.176,84.2825,301.096,301.1775,181.163,159.765,152.7395,158.9185,159.716
2010-07-06 14:00:00,309.3975,302.468,307.867,164.031,138.2915,136.923,130.721,140.169,84.2825,301.078,301.1725,181.163,159.7665,152.7445,158.922,159.7145
2010-07-06 15:00:00,309.4715,302.423,307.894,164.594,138.298,136.948,130.7415,140.176,84.2815,301.077,301.183,181.1725,159.769,152.75,158.925,159.72
2010-07-06 16:00:00,309.4285,302.505,307.8975,163.6545,138.286,136.936,130.729,140.166,84.279,301.097,301.163,181.171,159.765,152.7515,158.9045,159.7265
2010-07-06 17:00:00,309.431,302.4335,307.858,163.846,138.2885,136.9425,130.7385,140.1835,84.2765,301.2055,301.2875,181.181,159.789,152.7525,158.926,159.7395
2010-07-06 18:00:00,309.316,302.4785,307.8305,164.5865,138.287,136.928,130.7395,140.17,84.2775,301.008,301.127,181.164,159.7715,152.749,158.916,159.7305
2010-07-06 19:00:00,309.436,302.506,307.876,163.781,138.2895,136.9395,130.727,140.1675,84.279,301.124,301.173,181.1555,159.7835,152.7445,158.9235,159.721
2010-07-06 20:00:00,309.407,302.4885,307.871,163.877,138.2935,136.958,130.744,140.176,84.274,301.1105,301.182,181.163,159.781,152.7515,158.921,159.724
2010-07-06 21:00:00,309.444,302.3865,307.809,164.4,138.2855,136.926,130.7245,140.149,84.2715,301.122,301.202,181.1545,159.757,152.7465,158.911,159.733
2010-07-06 22:00:00,309.448,302.5205,307.949,163.517,138.309,136.945,130.7445,140.1815,84.2895,301.1115,301.1865,181.171,159.7715,152.758,158.9315,159.725
2010-07-06 23:00:00,309.371,302.5175,307.857,164.0405,138.2915,136.931,130.7335,140.177,84.293,301.107,301.351,181.1765,159.773,152.7565,158.9315,159.7385
2010-07-07 00:00:00,309.488,302.5635,307.9315,164.4305,138.308,136.9615,130.741,140.1935,84.2835,301.128,301.31,181.1785,159.7785,152.7695,158.9325,159.7435
2010-07-07 01:00:00,309.4765,302.5215,307.959,163.572,138.2905,136.9425,130.739,140.1735,84.298,301.1385,301.1425,181.166,159.773,152.762,158.9275,159.733
2010-07-07 02:00:00,309.473,302.553,307.855,164.019,138.288,136.9505,130.731,140.1845,84.2845,301.1405,301.2155,181.171,159.7835,152.7705,158.9245,159.7315
2010-07-07 03:00:00,309.5605,302.5,307.95,164.358,138.3065,136.9535,130.7495,140.18,84.2835,301.128,301.208,181.17,159.7785,152.7555,158.9275,159.7305
2010-07-07 04:00:00,309.4915,302.4835,307.9115,163.5275,138.2915,136.9305,130.7325,140.1765,84.281,301.139,301.222,181.1795,159.7785,152.768,158.9355,159.7315
2010-07-07 05:00:00,309.4795,302.5335,307.9135,164.1045,138.3115,136.9435,130.749,140.1945,84.2855,301.1845,301.217,181.1725,159.7835,152.762,158.9395,159.733
2010-07-07 06:00:00,309.41,302.577,307.933,164.3865,138.2895,136.941,130.7405,140.1735,84.2895,301.1275,301.2475,181.1895,159.798,152.7615,158.95,159.7355
2010-07-07 07:00:00,309.4915,302.651,307.9395,163.597,138.308,136.945,130.759,140.1905,84.286,301.1615,301.212,181.171,159.7755,152.7655,158.9355,159.7385
2010-07-07 08:00:00,309.4985,302.4945,307.946,164.0795,138.291,136.951,130.742,140.1725,84.2825,301.1555,301.254,181.1785,159.7825,152.7645,158.9475,159.7395
2010-07-07 09:00:00,309.5165,302.6075,307.871,164.491,138.298,136.941,130.7555,140.185,84.2905,301.2245,301.225,181.185,159.785,152.772,158.9315,159.733
2010-07-07 10:00:00,309.441,302.5705,307.9525,163.548,138.304,136.9545,130.7495,140.185,84.288,301.172,301.218,181.1725,159.7875,152.763,158.934,159.7395
2010-07-07 11:00:00,309.493,302.561,307.924,163.961,138.303,136.934,130.753,140.1885,84.288,301.175,301.2605,181.1755,159.789,152.767,158.95,159.7505
2010-07-07 12:00:00,309.5505,302.59,308.0465,164.5075,138.309,136.964,130.7535,140.197,84.287,301.2035,301.261,181.1755,159.81,152.768,158.9435,159.7475
2010-07-07 13:00:00,309.549,302.594,308.453,163.6685,138.299,136.9455,130.7555,140.1955,84.2845,301.1915,301.259,181.1685,159.814,152.768,158.9435,159.745
2010-07-07 14:00:00,309.4795,302.5745,308.0465,163.9355,138.321,136.96,130.7635,140.2035,84.2955,301.1895,301.255,181.181,159.793,152.772,158.9525,159.7385
2010-07-07 15:00:00,309.459,302.6235,307.969,164.5565,138.3005,136.948,130.762,140.1945,84.293,301.206,301.263,181.191,159.7905,152.772,158.95,159.745
2010-07-07 16:00:00,309.538,302.5955,307.9555,163.695,138.308,136.953,130.748,140.192,84.288,301.211,301.27,181.187,159.794,152.78,158.95,159.7465
2010-07-07 17:00:00,309.532,302.605,307.8745,163.865,138.298,136.9505,130.753,140.193,84.2895,301.208,301.2795,181.1825,159.7995,152.7745,158.954,159.7555
2010-07-07 18:00:00,309.5415,302.496,307.9465,164.475,138.315,136.969,130.764,140.197,84.2895,301.1385,301.1975,181.187,159.798,152.7785,158.9435,159.7515
2010-07-07 19:00:00,309.553,302.609,307.981,163.548,138.305,136.944,130.764,140.187,84.2855,301.233,301.2015,181.193,159.791,152.775,158.9525,159.749
2010-07-07 20:00:00,309.555,302.6395,307.977,164.0325,138.32,136.9615,130.7715,140.208,84.29,301.0565,301.157,181.179,159.8,152.7785,158.948,159.7465
2010-07-07 21:00:00,309.562,302.6015,308.4905,164.1845,138.306,136.952,130.7635,140.188,84.2885,301.218,301.2815,181.196,159.7935,152.7785,158.9515,159.7465
2010-07-07 22:00:00,309.546,302.6015,307.7855,163.66,138.318,136.9655,130.7725,140.202,84.29,301.21,301.285,181.196,159.801,152.781,158.9585,159.753
2010-07-07 23:00:00,309.5425,302.593,307.9735,164.286,138.3115,136.9555,130.773,140.194,84.291,301.2015,301.273,181.192,159.7985,152.7785,158.9555,159.7555
2010-07-08 00:00:00,309.550636363636,302.679454545455,307.968295454545,164.031772727273,138.314181818182,136.959363636364,130.775363636364,140.200045454545,84.2960681818182,301.203818181818,301.271909090909,181.177954545455,159.799181818182,152.777909090909,158.958477272727,159.753909090909
2010-07-08 01:00:00,309.549,302.794,307.96025,164.0735,138.318,136.961,130.777,140.2025,84.29375,301.206,301.273,181.1815,159.803,152.779,158.96025,159.755
2010-07-08 02:00:00,309.547363636364,302.908545454545,307.952204545455,164.115227272727,138.321818181818,136.962636363636,130.778636363636,140.204954545455,84.2914318181818,301.208181818182,301.274090909091,181.185045454545,159.806818181818,152.780090909091,158.962022727273,159.756090909091
2010-07-08 03:00:00,309.545727272727,303.023090909091,307.944159090909,164.156954545455,138.325636363636,136.964272727273,130.780272727273,140.207409090909,84.2891136363637,301.210363636364,301.275181818182,181.188590909091,159.810636363636,152.781181818182,158.963795454545,159.757181818182
2010-07-08 04:00:00,309.544090909091,303.137636363636,307.936113636364,164.198681818182,138.329454545455,136.965909090909,130.781909090909,140.209863636364,84.2867954545455,301.212545454545,301.276272727273,181.192136363636,159.814454545455,152.782272727273,158.965568181818,159.758272727273
2010-07-08 05:00:00,309.542454545455,303.252181818182,307.928068181818,164.240409090909,138.333272727273,136.967545454545,130.783545454545,140.212318181818,84.2844772727273,301.214727272727,301.277363636364,181.195681818182,159.818272727273,152.783363636364,158.967340909091,159.759363636364
2010-07-08 06:00:00,309.540818181818,303.366727272727,307.920022727273,164.282136363636,138.337090909091,136.969181818182,130.785181818182,140.214772727273,84.2821590909091,301.216909090909,301.278454545455,181.199227272727,159.822090909091,152.784454545455,158.969113636364,159.760454545455
2010-07-08 07:00:00,309.5265,300.9875,308.008,163.679,138.3235,136.976,130.784,140.208,84.28,301.213,301.293,181.1965,159.8115,152.7905,158.954,159.761
2010-07-08 08:00:00,309.579,300.444,307.9645,164.4635,138.318,136.97,130.778,140.202,84.293,301.272,301.3365,181.198,159.8025,152.78,158.9675,159.769
2010-07-08 09:00:00,309.0905,302.5825,308.0175,163.7015,138.326,136.9615,130.786,140.201,84.286,301.2565,301.3545,181.2235,159.8165,152.8105,158.9755,159.7795
2010-07-08 10:00:00,307.356,302.602,307.9775,164.173,138.3325,136.9785,130.791,140.201,84.2885,301.1165,301.1965,181.198,159.8065,152.7835,158.9675,159.7635
2010-07-08 11:00:00,309.558,302.614,307.9795,163.596,138.3395,136.9685,130.7875,140.191,84.292,301.22,301.297,181.202,159.8115,152.7975,158.966,159.7675
2010-07-08 12:00:00,309.351,302.5805,308.011,164.103,138.336,136.987,130.793,140.2105,84.292,301.2495,301.298,181.2105,159.813,152.7955,158.979,159.7755
2010-07-08 13:00:00,309.8665,302.632,307.9775,164.3445,138.3115,136.957,130.772,140.182,84.2905,301.2355,301.3015,181.188,159.806,152.785,158.97,159.769
2010-07-08 14:00:00,310.2565,302.6745,307.992,163.5625,138.331,136.976,130.7895,140.1985,84.298,301.229,301.315,181.1935,159.824,152.7855,158.9715,159.7665
2010-07-08 15:00:00,309.529,302.6455,307.963,164.1865,138.3155,136.962,130.7835,140.1855,84.2995,301.1825,301.337,181.1925,159.8165,152.8015,158.9675,159.7635
2010-07-08 16:00:00,309.602,302.654,308.0265,164.1035,138.3325,136.9685,130.786,140.1945,84.2995,301.128,301.3245,181.2095,159.8215,152.781,158.97,159.7745
2010-07-08 17:00:00,309.5685,302.661,308.054,163.6575,138.33,136.987,130.7945,140.2005,84.293,301.445,301.352,181.2235,159.832,152.799,158.9685,159.7715
2010-07-08 18:00:00,309.6065,302.6665,308.053,164.441,138.334,136.9675,130.7815,140.1905,84.298,301.2415,301.353,181.205,159.8205,152.794,158.986,159.769
2010-07-08 19:00:00,309.595,302.695,307.9545,164.2835,138.3495,136.977,130.7965,140.218,84.288,301.274,301.359,181.202,159.8255,152.7825,158.982,159.789
2010-07-08 20:00:00,309.6985,302.6735,308.067,163.648,138.333,136.975,130.7885,140.2145,84.2895,301.282,301.357,181.2065,159.8265,152.8,158.986,159.769
2010-07-08 21:00:00,309.619,302.685,308.0555,164.496,138.332,136.9755,130.798,140.2105,84.2975,301.2905,301.357,181.211,159.8245,152.7975,158.9785,159.783
2010-07-08 22:00:00,309.618,302.653,308.0375,163.794,138.3295,136.969,130.7965,140.201,84.2935,301.283,301.3595,181.2085,159.821,152.7975,158.98,159.7785
2010-07-08 23:00:00,309.628,302.681,308.0705,163.81,138.3315,136.969,130.796,140.2055,84.2975,301.3535,301.496,181.2205,159.825,152.818,158.9825,159.791
2010-07-09 00:00:00,309.6225,302.6765,308.042,164.502,138.331,136.975,130.795,140.2045,84.297,301.3175,301.431,181.216,159.832,152.816,158.9835,159.8025
2010-07-09 01:00:00,309.63,302.7775,308.062,163.5915,138.333,136.9695,130.8,140.2035,84.2955,301.277,301.3275,181.2115,159.825,152.8045,158.984,159.7785
2010-07-09 02:00:00,309.615,302.642,308.072,163.894,138.3385,136.9855,130.8125,140.2195,84.293,301.276,301.16,181.2095,159.8305,152.8145,158.982,159.7865
2010-07-09 03:00:00,309.63,302.6735,308.044,164.354,138.318,136.975,130.7965,140.2045,84.3,301.2925,301.169,181.2125,159.826,152.8015,158.9765,159.7865
2010-07-09 04:00:00,309.636,302.688,308.046,163.561,138.337,136.977,130.8025,140.2095,84.304,301.2725,301.2495,181.215,159.832,152.816,158.9885,159.7955
2010-07-09 05:00:00,309.634,302.695,308.075,164.296,138.3235,136.9615,130.793,140.197,84.2905,301.2985,301.2815,181.2065,159.828,152.8055,158.978,159.797
2010-07-09 06:00:00,309.6265,302.7295,308.065,164.124,138.338,136.9745,130.8125,140.2145,84.303,301.2935,301.4095,181.2265,159.8375,152.794,158.9895,159.677
2010-07-09 07:00:00,309.679,302.743,308.0815,163.637,138.336,136.9895,130.808,140.2145,84.288,301.3005,301.502,181.208,159.8455,152.821,158.9835,160.3055
2010-07-09 08:00:00,309.6925,302.693,308.0755,164.518,138.332,136.9845,130.791,140.1985,84.298,301.2885,301.3275,181.225,159.826,152.8215,158.992,159.7505
2010-07-09 09:00:00,309.6495,302.7155,308.0885,164.1915,138.3395,136.9795,130.808,140.2145,84.2895,301.2955,301.3915,181.232,159.8425,152.808,158.9895,159.7955
2010-07-09 10:00:00,309.7215,302.7115,308.11,163.706,138.334,136.9805,130.7945,140.2055,84.298,301.2835,301.4005,181.225,159.8295,152.8015,158.992,159.7955
2010-07-09 11:00:00,309.656,302.6915,308.0855,164.482,138.3445,136.9915,130.8235,140.2325,84.3055,301.3065,301.357,181.2105,159.8375,152.808,159.0025,159.8035
2010-07-09 12:00:00,309.7105,302.7195,308.0875,163.8025,138.331,136.991,130.808,140.2055,84.293,301.3215,301.372,181.2105,159.8345,152.8005,158.9945,159.7995
2010-07-09 13:00:00,309.687,302.706,308.0925,163.759,138.347,136.983,130.822,140.222,84.298,301.316,301.35,181.215,159.8495,152.807,159.009,159.805
2010-07-09 14:00:00,309.6555,302.683,308.082,164.5995,138.3395,136.971,130.8015,140.2095,84.3065,301.2435,301.3305,181.2125,159.8255,152.8095,158.9935,159.797
2010-07-09 15:00:00,309.6405,302.695,308.0405,163.609,138.3555,136.9835,130.815,140.223,84.304,301.2475,301.26,181.225,159.8535,152.812,159.0065,159.801
2010-07-09 16:00:00,309.64,302.71,308.0685,163.885,138.3455,136.978,130.8015,140.213,84.303,301.299,301.2575,181.219,159.8385,152.808,158.999,159.7955
2010-07-09 17:00:00,309.6575,302.6815,308.053,164.345,138.337,136.9775,130.8065,140.2105,84.304,301.304,301.359,181.2235,159.8465,152.8175,159.0025,159.8025
2010-07-09 18:00:00,309.6715,302.832,308.099,163.557,138.3525,136.976,130.8185,140.2255,84.297,301.3245,301.407,181.221,159.8505,152.8145,159.0155,159.805
2010-07-09 19:00:00,309.664,302.7425,308.0955,164.0075,138.3455,136.984,130.8095,140.2115,84.2935,301.3215,301.406,181.2225,159.8445,152.815,158.9995,159.802
2010-07-09 20:00:00,309.668,302.665,308.097,164.556,138.3555,136.9845,130.824,140.2215,84.2965,301.3265,301.3975,181.228,159.8485,152.8195,159.011,159.808
2010-07-09 21:00:00,309.6655,302.751,308.1005,163.5305,138.345,136.981,130.8205,140.217,84.301,301.3255,301.391,181.2245,159.839,152.818,159.007,159.8065
2010-07-09 22:00:00,309.6695,302.7265,308.0945,164.31,138.348,136.981,130.818,140.217,84.3,301.3195,301.311,181.224,159.8555,152.8185,159.007,159.797
2010-07-09 23:00:00,309.667,302.7325,308.092,164.2065,138.3495,136.9905,130.822,140.2205,84.2935,301.3095,301.5025,181.225,159.8445,152.8195,159.0075,159.8265
2010-07-10 00:00:00,309.6705,302.721,308.088,163.592,138.3465,136.9805,130.819,140.2135,84.3015,301.308,301.535,181.227,159.847,152.822,159.0085,159.8225
2010-07-10 01:00:00,309.5895,302.7145,308.0915,164.263,138.351,136.9845,130.822,140.2125,84.2975,301.2985,301.219,181.223,159.851,152.824,159.0055,159.8145
2010-07-10 02:00:00,309.649,302.7175,308.134,164.2675,138.3455,136.9845,130.8185,140.212,84.2955,301.298,301.3445,181.225,159.8495,152.821,159.0065,159.824
2010-07-10 03:00:00,309.656,302.697,308.0255,163.6705,138.3505,136.9945,130.8245,140.228,84.2995,301.293,301.365,181.2275,159.8585,152.824,159.0195,159.8115
2010-07-10 04:00:00,309.6085,302.695,308.0185,164.5145,138.342,136.983,130.821,140.223,84.2905,301.1305,301.372,181.2305,159.8545,152.8225,159.0105,159.8115
2010-07-10 05:00:00,309.6015,302.711,308.0705,163.844,138.3615,136.989,130.824,140.239,84.2975,301.2905,301.3455,181.232,159.8545,152.8305,159.0185,159.828
2010-07-10 06:00:00,309.6265,302.7,308.079,163.754,138.347,136.982,130.8175,140.2245,84.303,301.262,301.334,181.2265,159.8385,152.825,159.0085,159.8215
2010-07-10 07:00:00,309.644,302.703,308.043,164.6285,138.357,136.987,130.8255,140.218,84.2945,301.508,301.3325,181.232,159.86,152.8225,158.9995,159.805
2010-07-10 08:00:00,309.63,302.7945,308.116,163.5065,138.3735,136.988,130.8445,140.2305,84.302,301.436,301.2805,181.2305,159.8665,152.826,159.0225,159.822
2010-07-10 09:00:00,309.641,302.718,308.059,163.9035,138.358,136.992,130.842,140.222,84.2955,301.2305,301.342,181.219,159.8655,152.8285,159.0195,159.809
2010-07-10 10:00:00,309.633,302.7165,308.087,164.406,138.3545,136.982,130.837,140.217,84.297,301.2995,301.35,181.2365,159.852,152.8265,159.0145,159.8105
2010-07-10 11:00:00,309.6535,302.7,308.08,163.501,138.367,136.982,130.83,140.223,84.304,301.311,301.3425,181.2295,159.852,152.828,159.0075,159.814
2010-07-10 12:00:00,309.63,302.684,308.104,164.02,138.333,136.978,130.8265,140.2205,84.297,301.318,301.3305,181.2275,159.86,152.8305,159.0235,159.819
2010-07-10 13:00:00,309.6655,302.7985,308.0955,164.3515,138.3615,136.9885,130.842,140.2265,84.295,301.3175,301.36,181.236,159.8565,152.832,159.033,159.8175
2010-07-10 14:00:00,309.669,302.7305,308.1005,163.625,138.3575,136.989,130.839,140.2295,84.3,301.3215,301.365,181.2365,159.8565,152.832,159.024,159.82
2010-07-10 15:00:00,309.6885,302.7415,308.0945,164.2675,138.348,136.992,130.8305,140.2215,84.299,301.3225,301.367,181.2305,159.867,152.8315,159.313,159.8155
2010-07-10 16:00:00,309.7055,302.7445,308.114,164.0755,138.362,136.9965,130.8375,140.2295,84.299,301.322,301.3835,181.233,159.8535,152.8325,158.9635,159.821
2010-07-10 17:00:00,309.657,302.711,308.091,163.6275,138.347,136.9835,130.8315,140.22,84.2995,301.3045,301.3815,181.233,159.871,152.832,159.013,159.817
2010-07-10 18:00:00,309.6445,302.779,308.0785,164.1735,138.373,137.004,130.8485,140.2445,84.3065,301.3115,301.3635,181.24,159.8635,152.8365,159.0205,159.825
2010-07-10 19:00:00,309.6375,302.7005,308.122,164.248,138.356,136.9925,130.8325,140.223,84.303,301.292,301.3695,181.236,159.8535,152.839,159.017,159.827
2010-07-10 20:00:00,309.551,302.701,308.067,163.6,138.3625,136.998,130.8315,140.233,84.298,301.301,301.347,181.245,159.8535,152.8415,159.0195,159.8335
2010-07-10 21:00:00,309.652,302.791,308.0735,164.026,138.375,137.0045,130.8485,140.2245,84.288,301.2935,301.359,181.234,159.8575,152.843,159.021,159.8205
2010-07-10 22:00:00,309.644,302.65,308.085,163.718,138.371,136.9905,130.8455,140.2255,84.2945,301.286,301.366,181.2435,159.8545,152.8405,159.0235,159.828
2010-07-10 23:00:00,309.649,302.6385,308.0125,164.4895,138.3675,136.996,130.848,140.2305,84.297,301.2225,301.319,181.2365,159.8745,152.8315,159.017,159.62
2010-07-11 00:00:00,309.6175,302.794,308.094,163.576,138.357,136.982,130.828,140.2195,84.3005,301.259,301.272,181.2405,159.8585,152.8355,159.0195,159.8825
2010-07-11 01:00:00,309.6715,302.7455,308.1,164.02,138.368,136.9855,130.8495,140.2295,84.2975,301.153,301.5275,181.249,159.864,152.846,159.0265,160.3185
2010-07-11 02:00:00,309.643,302.7105,308.0805,164.041,138.384,136.988,130.83,140.2245,84.297,301.5325,301.601,181.235,159.864,152.8415,159.0195,160.3205
2010-07-11 03:00:00,309.603,302.6525,308.0835,163.628,138.3595,136.983,130.842,140.2295,84.304,301.213,301.3795,181.2425,159.8705,152.834,159.0195,159.918
